Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Dimension (product.metafields.custom.dimension),Finish (product.metafields.custom.finish),Material (product.metafields.custom.material),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Artwork frame material (product.metafields.shopify.artwork-frame-material),Backrest type (product.metafields.shopify.backrest-type),Bulb cap type (product.metafields.shopify.bulb-cap-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Frame style (product.metafields.shopify.frame-style),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Light temperature (product.metafields.shopify.light-temperature),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Seat type (product.metafields.shopify.seat-type),Shape (product.metafields.shopify.shape),Style (product.metafields.shopify.style),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
terra-fold,Terra Fold Mirror,"<p><span>This wall artwork captures the essence of intuitive emotions, offering a profound connection between artist and viewer. Its fluid forms seem to evolve organically, inviting quiet contemplation and reflection. With a strong yet subtle presence, the piece radiates serenity, transforming any space into a meditative environment. Its textured layers, crafted with meticulous care, speak to the inner journey of the artist, bringing depth and meaning to your interior. A quiet masterpiece that resonates with a sense of timeless beauty and introspection.</span></p>",leidenschaft.in,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Visual Artwork",Artworks,"Artworks, Malleka 2024 II",true,Title,Default Title,,,,,,,,LD-WA-042,43000.0,shopify,100,deny,manual,250000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/138.jpg?v=1757228705,1,"",false,,,,,,,,,,,,,,H: 90.2 in | W: 35 in | D: 4 in,Smooth Concrete,Engineered Concrete | Mirror | Engineered Wood | Metal ,,wood,,,gray; beige; white,,modern; framed,,,,,,,,,spirituality; art; nature,,kg,,,active
terra-fold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/139.jpg?v=1757228705,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terra-fold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/140.jpg?v=1757228705,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terra-fold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/141.jpg?v=1757228705,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enclose-fluid-concrete-mirror,Enclose (Fluid concrete + Mirror),"<p><span>An exquisite embodiment of fluidity and form, the Enclose Mirror creates an immersive experience, as if the mirror itself becomes an extension of the observer. Half encasing its viewer, the mirror blends the strength of concrete with an ethereal sense of fluid motion, forming a piece that feels as sculptural as reflective. The organic curves and materiality of the design evoke a quiet dialogue between solidity and softness, inviting you to become part of the piece's narrative.</span></p>",leidenschaft.in,Home & Garden > Decor > Mirrors,Artworks,"Artworks, Malleka 2024 II",true,Title,Default Title,,,,,,,,LD-WA-038,20000.0,shopify,100,deny,manual,45000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/142.jpg?v=1757228621,1,"",false,,,,,,,,,,,,,,H: 38 in | W: 17.5 in | D: 5 in,,Engineered Concrete | Mirror | Engineered Wood | Metal ,,,,,white; gray,,,,,,,,,free-form,,,,kg,,,active
enclose-fluid-concrete-mirror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/144.jpg?v=1757228621,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enclose-fluid-concrete-mirror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/145.jpg?v=1757228621,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abacus,Abacus,"<p><span>A dynamic fusion of art and interaction, the Abacus invites engagement through its meticulously crafted concrete spheres. Inspired by the timeless form of the abacus, this installation transforms a functional object into a sensory experience. The smooth, tactile surfaces of the spheres beckon touch, encouraging viewers to shift and move them, creating an evolving dialogue between user and material. The interplay of weight, movement, and form blurs the lines between sculpture and interaction, evoking a sense of playfulness within a medium as grounded as concrete.</span></p>",leidenschaft.in,Home & Garden > Decor > Artwork > Sculptures & Statues,Artworks,"Artworks, Malleka 2024 II",true,Title,Default Title,,,,,,,,LD-WA-039,25000.0,shopify,100,deny,manual,125000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/147.jpg?v=1757228510,1,"",false,,,,,,,,,,,,,,L - 34 IN D-7 IN H-48 IN,,Engineered Concrete | Engineered Wood | Metal ,,,,,brown; beige; gray,concrete,,,,,,,,,,art; history,,kg,,,active
abacus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/148.jpg?v=1757228510,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abacus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/149.jpg?v=1757228510,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abacus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/150.jpg?v=1757228510,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abacus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/151.jpg?v=1757228510,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abacus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/152.jpg?v=1757228510,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terraform-console,Terraform Console,"<p><meta charset=""utf-8"">Brutalist elegance in soft grey tones. The Terraform Console features four sculpted concrete modules with organic carved openings, supported by a sleek metal frame in champagne finish. Each grey concrete module showcases unique negative space patterns, creating functional storage compartments while maintaining artistic presence. The modular design allows for customisable arrangements, transforming storage into a contemporary art installation perfect for modern living spaces.</p>",leidenschaft.in,Furniture > Cabinets & Storage > Storage Cabinets & Lockers,Console,"Console, Malleka 2024 I",true,Title,Default Title,,,,,,,,LD-SA-030,116000.0,shopify,100,deny,manual,165000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/119.jpg?v=1757228348,1,"",false,,,,,,,,,,,,,,H: 28 in | W: 16 in | L: 68.6 in,Engineered Concrete Finish,Engineered Concrete | Engineered Wood | Metal ,,,,,,,,,,,,,,,,,,kg,,,active
evolve-console,Evolve Console,"<p><span>The Evolve Console is a striking blend of sleek modernity and raw texture, designed to be a true statement piece in any interior space. Crafted from concrete, this console features a smooth, minimalist surface on one side that transitions into a richly textured finish on the other, symbolizing a state of continual evolvement. The juxtaposition of polished and rugged surfaces creates a dynamic visual effect, capturing the essence of transformation and movement.</span></p>",leidenschaft.in,Furniture > Tables > Accent Tables > Sofa Tables,Console,"Console, Malleka 2024 I",true,Title,Default Title,,,,,,,,LD-ST-028,52000.0,shopify,99,deny,manual,150000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/114.jpg?v=1757228288,1,"",false,,,,,,,,,,,,,,H: 36 in | W: 18 in | L: 37 in,Engineered Concrete Finish,Engineered Concrete | Engineered Wood | Metal ,,,,,,,,,,,,,,,,,,kg,,,active
evolve-console,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/115.jpg?v=1757228287,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stoneflow-console,Stoneflow Console,"<p><meta charset=""utf-8"">Sculptural flow in shades of grey. The Stoneflow Console features a dramatic waterfall design where engineered concrete curves seamlessly from top to sides in a sophisticated grey gradient, light grey at the upper edges deepening to charcoal black at the base. The continuous form captures the essence of weathered stone, while engineered wood and metal reinforcements provide hidden structural integrity. This monochromatic statement piece brings fluid elegance to modern interiors.</p>",leidenschaft.in,Furniture > Tables > Accent Tables > Sofa Tables,Console,"Console, Malleka 2024 I",true,Title,Default Title,,,,,,,,LD-FT-029,43000.0,shopify,100,deny,manual,145000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/116.jpg?v=1757228213,1,"",false,,,,,,,,,,,,,,H: 31 in | W: 18 in | L: 48 in,Engineered Concrete Finish,Engineered Concrete | Engineered Wood | Metal ,,,,,,,,,,,,,,,,,,kg,,,active
stoneflow-console,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/117.jpg?v=1757228213,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mesa-console,Mesa Console,"<p><meta charset=""utf-8"">Flowing curves in contemporary materials. The Mesa Console features undulating legs crafted from engineered concrete and engineered wood, creating an organic wave-like form beneath a sleek metal-framed glass top. The sculptural base showcases the natural contrast between concrete's raw texture and wood's refined finish, while the transparent surface allows the artistic base to remain the focal point. This striking console brings functional art to modern interiors.</p>",leidenschaft.in,Furniture > Tables > Accent Tables,Console,"Console, Malleka 2024 I",true,Title,Default Title,,,,,,,,LD-FT-025,55000.0,shopify,100,deny,manual,175000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/103.jpg?v=1757228086,1,"",false,,,,,,,,,,,,,,H: 35.6 in | W: 22 in | L: 57 in,Concrete Finish,Engineered Concrete | Brass | Engineered Wood | Metal ,,,,,,,,,,,,,,,,,,kg,,,active
mesa-console,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/104.jpg?v=1757228086,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mesa-console,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/105.jpg?v=1757228086,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mesa-console,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/106.jpg?v=1757228086,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mesa-console,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/107.jpg?v=1757228086,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harmony-dining-table,Harmony Dining Table,"<p><span>It embodies the essence of minimalistic elegance with its simple geometric shapes. Drawing inspiration from the serene Wabi-Sabi and Japandi design aesthetics, this dining table celebrates the beauty of simplicity and imperfection. Its clean lines and understated form create a harmonious and tranquil dining experience, transforming any space into a haven of calm and sophistication. Harmony is more than just a dining table; it’s a statement of timeless design and serene living.</span></p>",leidenschaft.in,Furniture > Tables > Kitchen & Dining Room Tables,Tables,"Essentials, Tables",true,Title,Default Title,,,,,,,,LD-TT-004,45000.0,shopify,100,deny,manual,93000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc483e42f5bc320d65a615_61.jpg?v=1755626103,1,"",false,,,,,,,,,,,,,,"H | 30 IN,  W | 36 IN, L | 84 IN",Concrete Finish,Engineered Concrete | Engineered Wood ,,,,,,,,,,,,,,,,,,kg,,,active
harmony-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc4848a874bafd926ef3a4_62.jpg?v=1755626104,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harmony-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc48467fb1ea1be2fd68fb_63.jpg?v=1755626103,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harmony-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc48469ddf1039ea8a3876_64.jpg?v=1755626103,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo-cube,Geo Cube,"<p><span>The GeoCube Console epitomizes minimalist elegance with its simple geometric design and practical storage capabilities. Crafted from warm beige textured concrete, it blends seamlessly into any modern interior. This console combines form and function effortlessly, offering ample storage space while maintaining a clean and refined appearance. The geometric lines add a touch of contemporary sophistication, making the GeoCube Console an ideal choice for those seeking both style and practicality in their living spaces.</span></p>",leidenschaft.in,Furniture > Tables > Accent Tables > Sofa Tables,Tables,"Essentials, Storage Unit",true,Title,Default Title,,,,,,,,LD-CC-008,35000.0,shopify,100,deny,manual,37500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc71493108cd861f72cbc6_151.jpg?v=1755626021,1,"",false,,,,,,,,,,,,,,"H  | 12 IN,  W | 21 IN,  L   | 57 IN",Concrete Finish,Engineered Concrete | Glass | Engineered Wood ,,,,,,,,,,,,,,,,,,kg,,,active
geo-cube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc7150125e5e47be9f0244_152.jpg?v=1755626021,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo-cube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc71513e6d8ecb9f25a047_153.jpg?v=1755626021,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geo-cube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc71514e5de893d15c0f0c_154.jpg?v=1755626021,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
papilio,Papilio,"<p><span>Inspired by the playful nature of bubble paper, the Papilio Table Light features a unique folded paper-like shape that adds whimsy and charm to any room. This design captures the lightness and movement of bubbles, creating a captivating and dynamic visual effect. Perfect for adding a touch of creativity and fun to your space, the Papilio Table Light combines functionality with artistic expression, making it a standout piece in modern decor.</span></p>",leidenschaft.in,Home & Garden > Lighting > Lamps > Table Lamps,Light,"Essentials, Light",true,Title,Default Title,,,,,,,,LD-LT-013,2900.0,shopify,98,deny,manual,18500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc792d5a4acb8b32db957e_181.jpg?v=1755625940,1,"",false,,,,,,,,,,,,,,H: 11 in | L: 16 in | W: 16 in,Concrete Finish,HDHMR,,,,,white,,,,,,,,,,,,,kg,,,active
papilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc793222b1b6704bd74c73_182.jpg?v=1755625940,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
papilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc79333513579348b93816_183.jpg?v=1755625941,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floating-rock,Floating Rock,"<p><span>Crafted using polymerized concrete, the table light features a ""floating"" rock encased in a ring of light, creating a mesmerizing visual effect that brings a serene ambiance to any room. The juxtaposition of the solid rock and the ethereal light ring evokes a sense of balance and harmony, making it a perfect addition to contemporary interiors. This unique design not only illuminates but also serves as a statement piece, adding sophistication and tranquility to your space.</span></p>",leidenschaft.in,Home & Garden > Lighting > Lamps > Table Lamps,Light,"Essentials, Light",true,Title,Default Title,,,,,,,,LD-AW-014,5000.0,shopify,100,deny,manual,22500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc7c091d4e523ce8ce076c_191.jpg?v=1755625879,1,"",false,,,,,,,,,,,,,,"D | 15.5 IN,  H | 17 IN",Engineered Concrete Finish,Engineered Concrete | Engineered Wood | Metal ,,,,,black,,,,,,,,,,,,,kg,,,active
floating-rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc7c1013571ce747bba6b1_192.jpg?v=1755625879,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floating-rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc7c1013571ce747bba6a1_193.jpg?v=1755625879,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenith,Zenith,"<p><span>The Zenith Glass Table combines the elegance of a clear glass tabletop with the robust presence of a simple concrete pillar base. Its asymmetric composition creates a dynamic and modern aesthetic, effortlessly blending form and function. The contrast between the delicate glass and the sturdy concrete adds visual interest, making it a standout piece in any contemporary interior.</span></p>",leidenschaft.in,Furniture > Tables > Accent Tables > End Tables,Tables,"Essentials, Tables",true,Title,Default Title,,,,,,,,LD-ST-015,18800.0,shopify,100,deny,manual,22000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc7e4d945d2469bcfb8e76_201.jpg?v=1755625806,1,"",false,,,,,,,,,,,,,,H: 22 in | Dia: 20 in,Concrete Finish,Engineered Concrete | Glass | Engineered Wood,,,,,,,,,,,,,,,,,,kg,,,active
zenith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc7e5343184f88628dcf0d_202.jpg?v=1755625806,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc7e53c985e3891064ff9a_203.jpg?v=1755625805,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollylune,Pollylune,"<p><span>It is a captivating blend of form and function, designed to illuminate your space with a sense of organic beauty and warmth. Inspired by the natural variations in landscape and flora, this light features multiple light sources at varying heights, creating a dynamic visual effect. Each light source emits a warm, inviting glow, enhancing the ambiance of any room. Perfect for adding depth and interest to your decor, Rise combines sculptural design with practical illumination, making it a standout piece in both modern and organic-inspired interiors.</span></p>",leidenschaft.in,Home & Garden > Lighting > Lamps > Table Lamps,Light,"Essentials, Light",true,Title,Default Title,,,,,,,,LD-LT-012,0.0,shopify,100,deny,manual,62000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc80014fc088c679e7a46d_211.jpg?v=1755625745,1,"",false,,,,,,,,,,,,,,"D | 24 IN,  H | 64 IN ",Engineered Concrete Finish,Engineered Concrete | Engineered Wood | Metal ,,,,,,,,,,,,,,,,,,kg,,,active
wall-panels-n1,Wall Panels N1,"<p><span>The Dimension Wall Panels are a stunning addition to any interior, featuring a series of textured geometric shapes artfully overlaid on top of each other. These panelscreate a dynamic, three-dimensional effect, adding depth and visual interest to your walls. Crafted with meticulous attention to detail, the textured surfaces capture light and shadow, enhancing the architectural beauty of any space.</span></p>",leidenschaft.in,Hardware > Building Materials > Wall Paneling,Artworks,"Artworks, Essentials",true,Title,Default Title,,,,,,,,LD-AW-022,27550.0,shopify,100,deny,manual,37500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc81c73899388c3873be8a_221.jpg?v=1755625669,1,"",false,,"The Dimension Wall Panels are a stunning addition to any interior, featuring a series of textured geometric shapes artfully overlaid on top of each other. These panels create a dynamic, three-dimensional effect, adding depth and visual interest to your walls. Crafted with meticulous attention to detail, the textured surfaces capture light and shadow, enhancing the architectural beauty of any space. 

Available as a set of three pieces.",,,,,,,,,,,,H: 25.6 in | W: 19 in | D: 2 in ,Concrete Finish,Engineered Concrete | Engineered Wood ,,,,,geometric,,,,,,,,,,,,,kg,,,active
mono,Mono,"<p><span>The MonoTable is a testament to the ""less is more"" philosophy, featuring a singular geometric leg that defines its minimalist design. Crafted from concrete with an aggregate texture, this piece exudes an industrial charm while maintaining an elegant simplicity. Whether used as a dining table or conference desk, the MonoTable transforms any space with its understated form and robust presence. Its clean lines and industrial texture create a harmonious blend of functionality and style, making it a standout addition to modern interiors.</span></p>",leidenschaft.in,Furniture > Tables > Kitchen & Dining Room Tables,Tables,"Essentials, Tables",true,Title,Default Title,,,,,,,,LD-TT-003,30000.0,shopify,100,deny,manual,87000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc4b482bc25d901868d0dc_71.jpg?v=1755625601,1,"",false,,,,,,,,,,,,,,"H  | 15 IN,  W | 41.5 IN",Concrete Finish,Engineered Concrete | Engineered Wood ,,,,,,,,,,,,,,,,,,kg,,,active
mono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc4b4d2df401158098044e_72.jpg?v=1755625601,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc4b4dcad802da7c411f4c_73.jpg?v=1755625601,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arcane-coffee-table,Arcane Coffee Table,"<p><span>The Arcane Coffee Table features an elegant oval-shaped terrazzo top adorned with a brass inlay inspired by archaic symbolism. This combination of modern design and ancient motifs creates a striking visual contrast, adding a sense of history and cultural depth to your living space. Crafted with meticulous attention to detail, the Arcane Oval Coffee Table not only serves as a functional piece but also as a conversation starter. Its terrazzo top offers a mosaic of textures and colors, complemented by the intricate brass inlay, making it a focal point of sophistication and timeless beauty.</span></p>",leidenschaft.in,Furniture > Tables > Accent Tables > Coffee Tables,Tables,"Essentials, Tables",true,Title,Default Title,,,,,,,,LD-TT-007,46000.0,shopify,100,deny,manual,65000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc74a20d30f364d516c337_161.jpg?v=1755612710,1,"",false,,,,,,,,,,,,,," L  | 60 IN,  H | 22 IN,  W| 30 IN",Concrete Finish,Engineered Concrete | Engineered Wood | Metal | Brass Inlay,,,,,,,,,,,,,,,,,,kg,,,active
arcane-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc74a87e3fb454f420db11_162.jpg?v=1755612711,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arcane-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc74a816d6050d2e20127f_163.jpg?v=1755612710,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arcane-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc74a87f52e3519879d090_164.jpg?v=1755612711,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-nest-light,Pearl Nest Light,"<p><span>The Light is a captivating blend of organic design and modern functionality. Featuring three sculpted bowls with lights at varying heights, this ceiling fixture embodies the wabi-sabi philosophy of beauty in imperfection. Crafted from beige textured concrete, the lights offer a serene and natural aesthetic. The varied heights create a dynamic, cascading effect, adding depth and visual interest to any room.</span></p>",leidenschaft.in,Home & Garden > Lighting > Lighting Fixtures > Ceiling Light Fixtures,Light,"Essentials, Light",true,Title,Default Title,,,,,,,,LD-LT-011,7000.0,shopify,100,deny,manual,45000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/157.jpg?v=1757230463,1,"",false,,,,,,,,,,,,,,H: 59 in | Dia: 12 in,Engineered Concrete Finish,Engineered Concrete | Engineered Wood | Metal ,,,,,beige,,,,,,,ceiling,,,,,,kg,,,active
pearl-nest-light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/158.jpg?v=1757230463,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-nest-light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/159.jpg?v=1757230463,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-nest-light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/160.jpg?v=1757230463,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-nest-light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0946/4214/3527/files/161.jpg?v=1757230463,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drift,Drift,"<p><span>Drift is a simple yet striking side table, inspired by the fluid movement of melting prints. The design creates a sense of dynamic motion, adding an artistic touch to your home. These small side tables, with their unique print and compact form, effortlessly blend functionality with artistic value, making them a perfect addition to any space. MeltTable transforms everyday furniture into captivating art, bringing a sense of flow and creativity to your decor.</span></p>",leidenschaft.in,Furniture > Tables > Accent Tables > End Tables,Tables,"Essentials, Tables",true,Size,S,,,,,,,,LD-SE-016,14000.0,shopify,100,deny,manual,26500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc55f3bc25ee491f79874e_91.jpg?v=1755612577,1,"",false,,,,,,,,,,,,,,"H | 21 IN, D |20 IN ",Concrete Finish,Engineered Concrete | Engineered Wood,,,,,,,,,,,,,,,,,,kg,,,active
drift,,,,,,,,,L,,,,,,,,LD-SE-017,20000.0,shopify,100,deny,manual,28500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0946/4214/3527/files/66bc55fa70d357c2eb32ac43_92.jpg?v=1755612577,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
